365.0,730.0,1095.0,1460.0,1825.0,cltsex_x,marryd_x,occpcode_x,marketbased,entry_age,churn,amtpaid,elapseddays,clntnum,premium,,net_profit,cltvscore,percentile,cltvband,client_name,cltsex_y,marryd_y,occpcode_y,latitude,longitude
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50038386,45119.76,0.0,45119.76,164360.80857230772,64.52991452991454,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50038411,148533.42,0.0,148533.42,571080.1235716741,86.6096866096866,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50038860,34104.17,0.0,34104.17,124233.57209540653,57.97720797720798,medium value,Snow Singh,M,M,ACCT,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50038875,271195.2,0.0,271195.2,1035604.5090767592,93.16239316239316,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50038933,3657.52,0.0,3657.52,13323.496059584248,13.105413105413104,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50038958,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50038983,19397.76,0.0,19397.76,70661.53539140208,38.17663817663818,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50039373,36515.27,0.0,36515.27,133016.64952198617,60.256410256410255,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50039757,553.28,0.0,553.28,2027.1622610232525,6.1253561253561255,low value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50039781,9657.96,0.0,9657.96,35181.705637596584,23.931623931623932,low value,rohit kumar,M,S,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50040035,225075.2,0.0,225075.2,859487.5278078424,91.16809116809117,high value,Ansh TEN,M,M,    ,,
,,,,,1,4,0,0,2,1,1,1580,50040280,35947.52,0.0,35947.52,,,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50040683,1202.88,0.0,1202.88,4381.812523281541,8.404558404558404,low value,LifeAssT2 LifeAssT,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50040695,34355.46,0.0,34355.46,125148.96321420095,58.262108262108256,medium value,Ansh Aggarwal,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50040737,50500.8,0.0,50500.8,191782.04957895278,67.94871794871796,high value,John RTA,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50040738,84168.0,0.0,84168.0,319636.74929825455,78.2051282051282,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50040752,7171.98,0.0,7171.98,26125.857758649854,21.367521367521366,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50040837,3664.61,0.0,3664.61,13349.323283239199,13.247863247863249,low value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50040849,62137.6,0.0,62137.6,235974.00999424033,72.64957264957265,high value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50040912,10194.35,0.0,10194.35,37135.64985427904,25.356125356125357,low value,NINJA RUL,M,M,    ,,
0.9999996997462909,0.9999973615873938,0.9999973101591284,0.9999973101591284,0.9999973101591284,1,3,1,1,1,0,2,1214,50040973,258372.8,0.0,258372.8,993390.351005317,92.5925925925926,high value,Ansh TEN,M,M,    ,,
0.9819127706624947,0.9405142189880418,0.6724877080433922,0.6675442572606262,0.6675442572606262,1,0,0,0,1,0,1,849,50041026,1596.0,0.0,1596.0,4903.749619830052,9.116809116809117,low value,B Verma,M,M,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50041079,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Madhan Rajan,M, ,    ,,
1.0,1.0,0.9961023944866176,0.9869643609115824,0.9186133394190312,1,0,0,1,1,0,1,119,50041099,11334.4,0.0,11334.4,42812.8543227072,29.059829059829063,low value,A Sharma,M,M,    ,,
,,,,,1,4,0,0,1,1,1,10,50041103,20280.0,0.0,20280.0,,,high value,Govardhan Kumar,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50041142,13183.84,0.0,13183.84,48025.667744862425,32.763532763532766,medium value,test one client,M,S,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50041186,84403.2,0.0,84403.2,320529.94580327964,78.34757834757835,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50041342,32642.06,0.0,32642.06,123961.62376198299,57.692307692307686,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50041454,28140.21,0.0,28140.21,102508.2506864961,50.56980056980057,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50041508,56268.8,0.0,56268.8,213686.63053551977,70.22792022792022,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50041665,23546.88,0.0,23546.88,85775.816098204,44.58689458689459,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50041941,33049.14,0.0,33049.14,127066.78215647666,58.54700854700855,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50041963,10009.77,0.0,10009.77,36463.26777497994,24.786324786324787,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50042356,26346.88,0.0,26346.88,96532.31787107492,48.29059829059829,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50042358,553.28,0.0,553.28,2027.1622610232525,6.1253561253561255,low value,John RTA,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50042360,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,rohit kumar,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50042361,20746.88,0.0,20746.88,76014.48122104198,41.02564102564102,medium value,Snow Drake,M,S,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50042373,71978.34,0.0,71978.34,276741.1209116125,74.78632478632478,high value,Snow Drake,M,S,    ,,
1.0,1.0,0.9950834695000979,0.9835763227637971,0.8984026036673123,1,3,0,1,1,0,0,119,50042398,1120719.04,0.0,1120719.04,4214271.741168182,99.002849002849,high value,Snow Singh,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50042511,122.4,0.0,122.4,445.8747779077386,3.8461538461538463,low value,Ram TEN,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,1,1,1,0,1,1945,50043196,65171.84,0.0,65171.84,250572.87194220393,73.21937321937322,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50044221,34514.2,0.0,34514.2,125727.21617371951,58.4045584045584,medium value, ramesh,M,S,ACCT,,
0.989633939776185,0.989633939776185,0.989633939776185,0.9782020524750991,0.9531784596488784,1,0,0,1,1,0,1,10,50044298,90204.8,0.0,90204.8,340255.9066361428,79.48717948717949,high value,John RTA,M,M,    ,,
0.9524636802553073,0.9524636802553073,0.9524636802553073,0.9021185747712646,0.7992108442874636,1,0,0,0,1,0,1,10,50044314,45784.48,0.0,45784.48,161256.0502343181,63.817663817663814,high value,detailstwo client,M, ,    ,,
0.989633939776185,0.989633939776185,0.989633939776185,0.9782020524750991,0.9531784596488784,1,0,0,1,1,0,1,10,50044315,32185.75,0.0,32185.75,121405.86251523459,56.69515669515669,medium value,detailwtwl client,M, ,    ,,
0.9943103497076262,0.9943103497076262,0.9943103497076262,0.9880043406920204,0.9740834570106792,1,0,0,1,1,0,2,10,50044319,247385.34,0.0,247385.34,941225.465040442,91.73789173789174,high value,detailrul client,M, ,    ,,
0.9943103497076262,0.9943103497076262,0.9943103497076262,0.9880043406920204,0.9740834570106792,1,0,0,1,1,0,2,10,50044326,134382.88,0.0,134382.88,511285.7080434674,84.75783475783476,high value,detailsrulone client,M, ,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50044335,237286.69,0.0,237286.69,873459.1118130455,91.5954415954416,high value,rulfour client,M, ,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50044560,225405.51,0.0,225405.51,829724.1474537259,90.45584045584046,high value,twlone client,M, ,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50044562,157419.54,0.0,157419.54,579465.8418911663,87.32193732193733,high value,twlfour client,M, ,    ,,
1.0,1.0,0.9978638542874294,0.9928407300853761,0.9545795782447868,1,0,0,1,1,0,2,119,50044841,198848.23,0.0,198848.23,757057.7023074806,89.74358974358975,high value,twlfive client,M, ,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50044842,6660.82,0.0,6660.82,25609.40962226257,20.655270655270655,low value,tenone client,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50044855,4845.14,0.0,4845.14,17649.719946339057,16.096866096866098,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50044856,19809.97,0.0,19809.97,72163.1207035046,38.88888888888889,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50044873,54423.14,0.0,54423.14,206677.54438983713,69.08831908831908,high value,Ross TWL,M,M,    ,,
0.9736834043205777,0.9736834043205777,0.9736834043205777,0.9451552381057663,0.8845025147528317,1,0,0,0,1,0,2,10,50044913,212211.34,0.0,212211.34,777269.7807678899,90.17094017094017,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50045210,16833.6,0.0,16833.6,63927.3498596509,36.46723646723647,medium value,trmtwo client,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50045860,32642.06,0.0,32642.06,123961.62376198299,57.692307692307686,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50046340,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50046352,12847.57,0.0,12847.57,48789.9856380308,33.04843304843305,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50046357,179394.59,0.0,179394.59,685048.4311963356,88.74643874643876,high value,Drake Doctor,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,0,6,1,1,0,1,119,50046455,49068.8,0.0,49068.8,188659.8589015995,67.37891737891738,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50047180,23757.44,0.0,23757.44,87044.87020409967,45.44159544159544,medium value,John Doe,M, ,ANYS,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50047189,33667.2,0.0,33667.2,128034.83618282316,58.97435897435898,medium value,RTA DONLAD,M,S,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50047247,16833.6,0.0,16833.6,64017.41809141158,36.894586894586894,medium value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50047267,16833.6,0.0,16833.6,64017.41809141158,36.894586894586894,medium value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50047273,16833.6,0.0,16833.6,64017.41809141158,36.894586894586894,medium value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50047287,2135.08,0.0,2135.08,7822.718334777195,10.541310541310542,low value,SHARMA MOHIT,M,S,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50047442,157258.49,0.0,157258.49,578873.0122218851,87.17948717948718,high value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50047759,2422.57,0.0,2422.57,8824.859973169529,11.253561253561253,low value,Ansh TEN,M, ,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50047786,4298.09,0.0,4298.09,16525.224732593066,15.242165242165242,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50047804,828.4,0.0,828.4,3017.6688400226353,7.6923076923076925,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50047848,19809.97,0.0,19809.97,72163.1207035046,38.88888888888889,medium value,siva Anbu,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50047876,16833.6,0.0,16833.6,63927.3498596509,36.46723646723647,medium value,Scott Fritz,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50048115,184949.01,0.0,184949.01,706258.918687656,88.88888888888889,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50048228,134519.76,0.0,134519.76,495171.09489328734,84.47293447293447,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50048235,208446.69,0.0,208446.69,767298.2446161191,90.02849002849003,high value,Tennewtwo client,M, ,    ,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50048236,114629.33,0.0,114629.33,421953.8515604246,82.19373219373219,high value,Tennewthree client,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048239,50368.14,0.0,50368.14,179621.50054021913,67.09401709401709,high value,Tennewfive Client,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048265,21534.75,0.0,21534.75,76796.64384586138,41.168091168091166,medium value,Tennewsix Client,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50048266,56268.8,0.0,56268.8,213686.63053551977,70.22792022792022,high value,Tennewseven Client,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048332,53103.06,0.0,53103.06,189374.69838031125,67.66381766381767,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048333,87703.66,0.0,87703.66,312766.4236175725,77.63532763532763,high value,Gcstwo Client,M, ,    ,,
1.0,1.0,0.9961023944866176,0.9869643609115824,0.9186133394190312,1,0,0,1,1,0,1,119,50048337,56168.0,0.0,56168.0,212160.53797270416,69.65811965811966,high value,Gcsthree Client,M, ,    ,,
1.0,1.0,0.9961023944866176,0.9869643609115824,0.9186133394190312,1,0,0,1,1,0,1,119,50048339,33801.6,0.0,33801.6,127677.06951178887,58.831908831908834,medium value,rulfour Client,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048340,5093.1,0.0,5093.1,18162.875667066328,16.666666666666664,low value,Rultwo Client,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50048343,10623.98,0.0,10623.98,37886.950546700304,25.64102564102564,low value,Twlone Client,M, ,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50048349,112537.6,0.0,112537.6,429743.7639039212,82.47863247863248,high value,Twlsix Client,M, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50048362,6658.37,0.0,6658.37,25285.853797464828,20.37037037037037,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50048396,28134.4,0.0,28134.4,106843.31526775988,52.849002849002844,medium value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50048620,33600.0,0.0,33600.0,127599.5007178661,58.68945868945868,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50048655,96566.89,0.0,96566.89,351770.75679731223,80.34188034188034,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50048729,156800.0,0.0,156800.0,598767.1869680431,87.6068376068376,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50048756,31834.88,0.0,31834.88,115967.07556960382,55.12820512820513,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50048768,18927.36,0.0,18927.36,68947.9774214037,37.89173789173789,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50049002,3480.96,0.0,3480.96,12680.328977987921,12.393162393162394,low value,Ross TWL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50049172,30800.0,0.0,30800.0,116966.20899137727,55.55555555555556,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50049992,2320.64,0.0,2320.64,8453.552651991948,10.968660968660968,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50050270,18927.36,0.0,18927.36,68947.9774214037,37.89173789173789,medium value,John RTA,M,M,    ,,
0.970542792715208,0.970542792715208,0.970542792715208,0.970542792715208,0.970542792715208,1,4,0,1,1,0,1,1794,50050486,5734.4,0.0,5734.4,21398.17527496119,18.233618233618234,low value,Ross TWL,M,M,    ,,
0.9936510977702824,0.9455698811816746,0.944538896304694,0.944538896304694,0.944538896304694,1,3,0,1,1,0,1,1214,50051926,4024.58,0.0,4024.58,14795.373210025424,14.102564102564102,low value,Gabriel Goh,M,S,    ,,
1.0,1.0,0.9976167430787752,0.99201486958757,0.949454159230037,1,4,0,1,1,0,1,119,50052159,39200.0,0.0,39200.0,149075.82389882937,62.535612535612536,high value,Manav Aggarwal,M,M,    ,,
0.9965184441213624,0.9698180396662283,0.9692388702584113,0.9692388702584113,0.9692388702584113,1,3,0,1,1,0,2,1214,50052525,386638.24,0.0,386638.24,1450418.894360819,96.01139601139602,high value,RTA Ashish,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50052666,25125.18,0.0,25125.18,91525.19650647024,47.150997150997156,medium value,jai singh,M,M,    ,,
0.9856913231880398,0.8810484334633164,0.8788762140318148,0.8788762140318148,0.8788762140318148,1,4,0,0,1,0,2,1214,50052950,180450.0,0.0,180450.0,627287.3944364842,87.89173789173789,high value,Ross TWL,M,M,    ,,
0.9706696891126214,0.769827237934293,0.7659119292475746,0.7659119292475746,0.7659119292475746,1,3,0,0,1,0,1,1214,50053077,18380.13,0.0,18380.13,57544.09744239701,34.9002849002849,medium value,Soham Khan,M,S,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50053341,112814.12,0.0,112814.12,420626.5359055558,82.05128205128204,high value,Anthony Lim,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50053365,545.44,0.0,545.44,1986.9112652123933,5.698005698005698,low value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50053793,4758.74,0.0,4758.74,17334.984808992416,15.669515669515668,low value,Drake willson,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50053928,39688.1,0.0,39688.1,144574.5324598049,61.965811965811966,high value,NINJA RUL,M,M,    ,,
0.9738406218181386,0.9738406218181386,0.9738406218181386,0.9738406218181386,0.9738406218181386,0,3,0,0,2,0,2,1580,50054238,119904.47,0.0,119904.47,448949.3303742413,82.76353276353277,high value,TRM TRM,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054394,29241.62,0.0,29241.62,106520.43156178502,51.566951566951566,medium value,TOY CC21,F,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054449,9435.37,0.0,9435.37,34370.86195447173,23.504273504273502,low value,John RTA,M,M,    ,,
1.0,1.0,0.9999990398687545,0.9999967740103092,0.9999791292946302,1,4,1,0,1,0,1,119,50054526,6153.22,0.0,6153.22,23657.8114903688,19.37321937321937,low value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50054561,146830.64,0.0,146830.64,560697.5081219224,86.03988603988604,high value,RTA Ashish,M,S,ACCT,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50054647,302400.0,0.0,302400.0,1154765.2891526544,94.15954415954417,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054660,4833.92,0.0,4833.92,17608.848091697513,15.954415954415953,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054671,18001.3,0.0,18001.3,65574.55587868116,37.03703703703704,medium value,Kaushik IAN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054801,21123.86,0.0,21123.86,76949.31687952748,41.31054131054131,medium value,John RTA,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50054819,467.04,0.0,467.04,1711.187576612746,4.985754985754986,low value,Ross TWL,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,0,0,1,0,1,1945,50054862,3503.36,0.0,3503.36,13469.728285213976,13.390313390313391,low value,john smith,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054932,24974.88,0.0,24974.88,90977.68850712763,47.008547008547005,medium value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50054934,22034.88,0.0,22034.88,80733.58365054955,42.30769230769231,medium value,Ansh Aggarwal,M,M,    ,,
1.0,1.0,0.9889094430256664,0.9632214843459909,0.7847198452315755,1,4,0,0,1,0,1,119,50054935,22034.88,0.0,22034.88,80733.58365054955,42.30769230769231,medium value,Snow Drake,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50054977,20073.49,0.0,20073.49,73123.06287241186,39.6011396011396,medium value,Snow Drake,M,S,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50055028,8375.06,0.0,8375.06,30508.398835490072,22.934472934472936,low value,John RTA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50055147,52989.44,0.0,52989.44,193028.22542038758,68.23361823361823,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50055159,14783.56,0.0,14783.56,53853.07623926248,33.76068376068376,medium value,Drake willson,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50055451,16800.0,0.0,16800.0,63799.75035893305,36.182336182336186,medium value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50055676,21333.76,0.0,21333.76,77713.93383935455,41.452991452991455,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50055871,80345.53,0.0,80345.53,292680.10902475123,76.06837606837607,high value,Drake willson,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,0,1,1,0,0,7058,50056596,1671538.26,140359.26,1531179.0,5887081.2836892735,99.14529914529915,high value,Drake willson,M,M,    ,,
